id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,house_age,house_area,location,total_bath
234,60,RL,82.5,17082,Pave,3,Low,4,CulDSac,2,Norm,Norm,1Fam,2Story,6,5,1992,Gable,BrkFace,288.0,3,PConc,4,3,4,5,1,GasA,5,Y,5,0,4,1,4,8,8,3,Attchd,1978,3,522.0,3,3,336,104,0,0,0,5,2010,WD ,12.345834587905333,3988,3098.0,5,3.5
2172,50,RL,74.0,16287,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,None,0.0,4,CBlock,3,3,1,5,4,GasA,3,Y,5,0,3,1,3,7,8,4,Detchd,1975,1,576.0,3,1,0,0,43,0,100,7,2007,WD ,11.711776323715394,3932,2252.0,1,2.0
2588,20,RL,65.0,11050,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1956,Hip,None,0.0,3,CBlock,3,3,1,2,1,GasA,5,Y,5,0,2,1,3,6,8,3,Attchd,1956,1,319.0,3,3,0,0,0,0,288,7,2006,WD ,11.801856756822442,3962,2010.0,3,1.0
1289,50,RM,60.0,10440,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,None,0.0,4,BrkTil,4,3,1,2,1,GasW,5,Y,5,0,5,1,3,8,5,3,Detchd,1920,1,520.0,2,3,0,547,0,0,480,6,2008,WD ,12.4529327234617,3928,4302.0,1,2.0
1596,160,RM,41.0,2665,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,2Story,5,7,1976,Gable,None,0.0,3,PConc,4,3,1,5,1,GasA,3,Y,5,0,4,1,3,6,8,3,Attchd,1976,1,336.0,3,3,92,26,0,0,0,5,2008,WD ,11.771436160121729,3984,2025.0,1,2.0
264,20,RL,80.0,10389,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2003,Hip,BrkFace,320.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,8,8,4,Attchd,2003,2,850.0,3,3,188,25,0,0,0,5,2010,WD ,12.669806661762314,4013,3956.0,4,3.5
451,20,RL,70.0,9658,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Gable,Stone,383.0,3,PConc,4,3,1,1,1,GasA,4,Y,5,0,3,1,4,6,8,4,Attchd,2006,2,871.0,3,3,230,60,0,0,0,7,2009,WD ,12.45254202214788,4015,3204.0,5,2.0
536,20,RL,63.0,7500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,2004,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,5,8,0,None,2004,0,0.0,0,3,0,50,0,0,0,8,2009,WD ,11.874090314181814,4013,2316.0,2,1.5
43,20,RL,79.0,14122,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Hip,BrkFace,240.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,3,1,5,8,8,4,Attchd,2005,2,678.0,3,3,0,119,0,0,0,2,2010,WD ,12.464583340681674,4015,3644.0,5,2.0
2223,20,RL,64.0,21000,Pave,4,Bnk,4,Corner,3,Norm,Norm,1Fam,1Story,6,5,1953,Hip,BrkFace,184.0,4,CBlock,4,3,3,5,3,GasA,3,Y,5,0,3,1,4,7,8,4,Basment,1953,1,450.0,3,3,166,120,192,0,0,10,2007,COD,12.287652632522597,3960,4068.0,4,3.0
2009,50,RL,70.0,8737,Pave,3,Bnk,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,None,0.0,3,BrkTil,4,3,1,3,1,GasA,5,Y,4,0,3,1,3,6,8,4,Detchd,1950,1,440.0,3,3,0,38,0,144,0,5,2007,WD ,12.254862809699606,3930,2700.0,2,1.5
394,20,RL,72.0,8750,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1970,Gable,BrkFace,76.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,5,8,0,Detchd,1973,1,902.0,3,3,0,0,0,0,0,8,2009,WD ,11.908340237224891,3979,2004.0,3,2.0
1738,60,RL,73.0,8499,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,2007,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,6,8,4,BuiltIn,2007,3,432.0,3,3,0,36,0,0,0,3,2007,New,11.963567869487337,4013,2028.0,3,2.5
1196,90,RL,72.0,11072,Pave,3,Lvl,4,Inside,3,Norm,Norm,Duplex,1Story,5,5,1965,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,6,2,3,10,8,0,Detchd,1987,1,576.0,3,3,0,0,0,0,0,11,2008,WD ,11.884489021402711,3973,3456.0,3,2.0
828,20,RL,64.0,6762,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2007,Gable,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2007,2,662.0,3,3,168,0,0,0,0,5,2009,WD ,12.206072645530174,4016,2572.0,4,3.0
1694,20,RL,105.0,15431,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,10,5,2006,Hip,BrkFace,400.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,5,7,8,4,Attchd,2005,3,878.0,3,3,188,65,0,0,175,8,2007,WD ,13.017002861746503,4012,4040.0,5,3.5
571,160,FV,34.0,3230,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,2Story,6,5,1999,Gable,BrkFace,894.0,3,PConc,4,3,1,6,1,GasA,4,Y,5,0,3,1,3,6,8,0,Detchd,1999,1,440.0,3,3,0,24,0,0,0,3,2009,WD ,12.058152515453552,4008,2200.0,4,2.5
1192,60,RL,90.0,10800,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,7,1997,Gable,None,0.0,3,CBlock,3,3,1,5,3,GasA,3,Y,5,0,4,1,3,9,8,3,Attchd,1974,2,624.0,3,3,38,243,0,0,0,6,2008,WD ,12.388394202324129,3982,4136.0,3,2.5
1806,60,FV,102.0,11143,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,8,5,2005,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,4,1,4,8,8,4,Attchd,2004,2,610.0,3,3,159,214,0,0,0,12,2007,WD ,12.736700896592344,4011,4046.0,4,3.0
962,20,RL,73.0,8925,Pave,3,HLS,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2007,Gable,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2007,3,610.0,3,3,100,18,0,0,0,7,2009,WD ,12.211060187041213,4016,2932.0,4,2.0
2142,20,RL,120.0,10356,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1975,Gable,None,0.0,3,CBlock,3,3,4,4,1,GasA,3,Y,5,0,3,1,3,5,8,0,Attchd,1975,1,440.0,3,3,0,0,0,0,0,1,2007,WD ,11.711776323715394,3982,1938.0,4,1.5
1648,20,RL,93.0,12299,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,6,1985,Gable,Stone,67.0,3,CBlock,4,3,1,6,1,GasA,3,Y,5,0,3,1,4,7,8,3,Attchd,1978,3,663.0,3,3,0,0,0,0,0,9,2007,WD ,12.269047444691562,3985,3193.0,3,3.0
618,20,RL,90.0,9900,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1Story,6,5,1967,Gable,None,0.0,3,CBlock,3,3,1,3,1,GasA,3,Y,5,0,2,1,3,5,8,0,Attchd,1967,1,550.0,4,3,0,67,260,0,0,4,2009,WD ,12.072541252905651,3976,3371.0,3,2.0
2108,20,RL,64.0,6762,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2007,Gable,BrkFace,108.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,6,8,0,Attchd,2007,2,628.0,3,3,105,54,0,0,0,9,2007,New,12.182804018590819,4014,2416.0,4,3.0
772,20,RL,75.0,11625,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1967,Hip,BrkFace,172.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,6,8,1,Attchd,1984,3,668.0,3,3,0,215,0,0,0,4,2009,WD ,11.639558115903595,3976,2104.0,2,1.5
2672,50,RL,65.0,6435,Pave,4,Lvl,4,Inside,3,RRAn,Norm,1Fam,1.5Fin,6,5,1950,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,4,Y,5,0,3,1,2,6,8,4,Detchd,1939,1,312.0,3,3,0,0,0,0,0,10,2006,WD ,11.850825253582627,3945,2549.0,2,1.0
2492,20,RL,65.0,8450,Pave,4,Lvl,4,Inside,3,RRAe,Norm,1Fam,1Story,5,6,1968,Gable,BrkFace,90.0,3,CBlock,3,3,1,4,3,GasA,3,Y,5,0,3,1,3,5,8,0,Attchd,1968,1,294.0,3,3,0,155,0,0,0,11,2006,COD,11.661345470088502,3974,1791.0,2,1.0
2903,20,RL,88.0,11577,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,9,5,2006,Hip,BrkFace,382.0,3,PConc,4,3,5,6,1,GasA,5,Y,5,0,3,1,5,9,8,4,Attchd,2005,3,682.0,3,3,161,225,0,0,0,9,2006,New,12.793581494067123,4011,3676.0,4,3.0
2783,60,RL,50.0,8340,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,6,1977,Gable,BrkFace,62.0,3,CBlock,4,3,4,6,1,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1977,1,317.0,3,3,406,36,0,0,0,12,2006,WD ,11.967180737247824,3983,2063.0,4,1.5
786,20,RL,82.5,10708,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1993,Hip,None,0.0,3,CBlock,3,3,1,2,4,GasA,5,Y,4,0,2,1,3,7,8,4,Attchd,1955,3,303.0,3,3,476,0,0,0,142,11,2009,COD,12.154779351142624,3964,3484.0,5,2.0
740,30,RM,60.0,6911,Pave,4,Lvl,4,FR2,3,Feedr,Norm,1Fam,1Story,5,5,1950,Gable,None,0.0,3,PConc,3,3,3,2,1,GasA,3,Y,5,0,2,1,2,5,7,0,Detchd,1965,1,440.0,3,3,0,0,0,0,0,10,2009,WD ,11.512925464970229,3933,2446.0,2,1.0
2546,20,RL,80.0,8800,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,6,1964,Hip,BrkFace,425.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,6,8,4,Attchd,1964,2,461.0,3,3,0,116,0,0,0,3,2006,WD ,11.982929094215963,3970,2502.0,3,2.0
851,20,RL,65.0,10739,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2001,Gable,BrkFace,68.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2002,2,577.0,3,3,144,40,0,0,0,4,2009,WD ,12.220961258023925,4011,2875.0,4,3.0
1833,60,RL,88.5,9572,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1990,Gable,BrkFace,336.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,4,1,4,9,8,5,Attchd,1990,2,750.0,4,3,500,0,0,0,0,6,2007,WD ,12.618182296357007,3997,4263.0,5,2.5
76,120,RL,50.0,8012,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,6,5,1980,Gable,None,0.0,3,CBlock,4,3,1,4,4,GasA,3,Y,5,0,2,1,3,5,8,3,Attchd,1980,2,264.0,3,3,80,0,0,0,0,5,2010,WD ,11.870599909242044,3990,1846.0,2,2.0
2151,60,RL,66.0,16226,Pave,1,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1999,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,4,1,4,9,8,3,BuiltIn,1998,3,683.0,3,3,208,50,0,0,0,5,2007,WD ,12.495003937382387,4005,3480.0,4,2.5
1880,90,RL,72.0,10899,Pave,3,Lvl,4,Inside,3,Norm,Norm,Duplex,1Story,4,5,1964,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,3,N,5,0,2,2,3,8,8,0,CarPort,1964,1,530.0,3,3,0,0,0,0,0,4,2007,WD ,11.542484267211773,3971,1224.0,3,2.0
2907,120,RM,32.0,4500,Pave,4,Lvl,4,FR2,3,Norm,Norm,TwnhsE,1Story,6,5,1998,Hip,BrkFace,443.0,4,PConc,5,4,1,6,1,GasA,5,Y,5,0,2,1,3,5,8,0,Attchd,1998,3,405.0,3,3,0,199,0,0,0,3,2006,WD ,11.941455846009388,4004,2574.0,3,3.0
1831,85,RL,70.0,16647,Pave,3,Lvl,4,CulDSac,3,RRAe,Norm,1Fam,SFoyer,5,5,1981,Gable,None,0.0,3,CBlock,4,3,5,5,1,GasA,3,Y,5,0,3,1,3,6,6,3,Basment,1975,3,611.0,3,3,0,0,0,0,0,1,2007,WD ,12.049418835484797,3982,3091.0,2,3.0
2836,50,RL,62.0,8707,Pave,4,Lvl,4,FR2,3,Feedr,Norm,1Fam,1.5Fin,4,5,1950,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,3,N,3,0,4,1,3,9,6,0,Attchd,1924,1,288.0,2,3,0,0,56,0,0,5,2006,WD ,11.580584113444043,3930,2762.0,1,1.5
1955,20,RL,66.0,8300,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,6,1968,Gable,BrkFace,86.0,3,CBlock,3,3,3,3,1,GasA,4,Y,5,0,3,1,3,5,8,0,Attchd,1968,1,288.0,3,3,0,0,0,0,0,8,2007,WD ,11.763684183317412,3975,1904.0,3,2.0
1926,20,RL,72.0,9770,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1957,Gable,None,0.0,3,CBlock,3,3,1,3,1,GasA,3,Y,4,0,2,1,3,5,8,0,Attchd,1957,1,308.0,3,3,0,34,0,0,0,4,2007,WD ,11.661345470088502,3964,1844.0,3,2.0
2924,20,RL,80.0,17400,Pave,4,Low,4,Inside,2,Norm,Norm,1Fam,1Story,5,5,1977,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,2,Y,5,0,3,1,3,5,8,4,Attchd,1977,2,484.0,3,2,295,41,0,0,0,5,2006,WD ,11.982929094215963,3983,2252.0,3,3.0
1003,120,RL,39.0,5070,Pave,3,HLS,4,Inside,3,Norm,Norm,TwnhsE,1Story,8,5,1992,Gable,None,0.0,3,PConc,4,3,3,1,1,GasA,5,Y,5,0,2,1,4,5,8,0,Attchd,1992,2,506.0,3,3,0,82,0,0,144,8,2008,WD ,12.100712129872347,4000,2560.0,5,2.0
1667,20,RL,66.0,7920,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,2002,Gable,BrkFace,32.0,3,CBlock,3,3,1,5,6,GasA,5,Y,5,0,3,1,5,5,8,0,Attchd,1970,2,368.0,3,3,120,0,0,0,0,10,2007,WD ,11.79810440720389,3977,1828.0,3,1.0
2905,90,RM,78.0,7020,Pave,4,Lvl,4,Inside,3,Norm,Norm,Duplex,SFoyer,7,5,1997,Gable,BrkFace,200.0,4,PConc,4,3,5,6,1,GasA,4,Y,5,0,2,2,3,8,8,0,Attchd,1997,3,784.0,3,3,0,48,0,0,0,11,2006,WD ,12.2783933071098,4003,2656.0,3,4.0
921,70,RL,64.0,7500,Pave,3,Bnk,4,Inside,3,Norm,Norm,1Fam,2Story,6,7,1950,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,2,Y,5,0,3,1,4,7,8,4,Attchd,1942,1,213.0,3,2,0,0,0,0,224,11,2009,WD ,12.086725887897607,3951,2265.0,4,1.0
1780,20,RL,76.0,10612,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Gable,BrkFace,248.0,3,PConc,4,3,3,6,1,GasA,4,Y,5,0,3,1,4,7,8,4,Attchd,2006,3,484.0,3,3,168,46,0,0,0,1,2007,WD ,12.2783933071098,4013,3058.0,4,2.0
746,50,RM,51.0,6120,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,None,0.0,3,BrkTil,3,2,1,2,1,GasA,3,Y,4,0,3,1,3,6,8,4,Detchd,1938,1,250.0,2,3,189,0,34,150,0,2,2009,WD ,11.918390573078392,3947,2534.0,2,2.0
254,60,RL,90.0,12376,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,7,5,1990,Hip,None,0.0,3,PConc,4,3,3,6,1,GasA,4,Y,5,0,5,1,4,11,8,3,Attchd,1990,1,594.0,3,3,367,0,0,0,0,5,2010,WD ,12.676076274775909,4000,4895.0,2,4.0
606,20,RL,100.0,10004,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,6,1964,Gable,BrkFace,180.0,3,CBlock,3,3,1,3,4,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1964,2,472.0,3,3,0,0,0,0,152,2,2009,WD ,12.025749091398891,3973,3032.0,3,1.5
2703,30,RL,55.0,8250,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,1950,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,3,N,5,0,2,1,3,6,8,3,Detchd,1939,1,260.0,3,3,0,0,121,0,0,6,2006,WD ,11.736069016284437,3941,1032.0,1,1.0
1306,20,RM,103.0,12205,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,3,1,1992,Gable,None,0.0,3,BrkTil,2,2,1,1,1,GasA,4,Y,5,0,5,1,3,6,3,0,None,1949,0,0.0,0,1,0,0,0,0,0,12,2008,WD ,11.082142548877775,3957,2036.0,1,2.0
2102,20,RL,103.0,11175,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,7,5,2007,Gable,None,0.0,3,PConc,4,3,4,1,1,GasA,5,Y,5,0,3,1,4,6,8,4,Attchd,2007,3,440.0,3,3,0,20,0,0,0,10,2007,New,12.206777397134413,4014,2632.0,4,2.0
1784,20,RL,85.0,9965,Pave,4,Lvl,4,FR2,3,Feedr,Norm,1Fam,1Story,7,5,2007,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,6,8,3,Attchd,2007,1,480.0,3,3,0,228,0,0,0,9,2007,New,12.371061522195516,4014,3056.0,4,4.0
941,70,RM,50.0,8660,Pave,4,Bnk,4,Inside,3,Norm,Norm,1Fam,2Story,5,6,1993,Gambrel,None,0.0,3,BrkTil,3,3,1,1,1,GasA,5,N,5,312,5,1,4,11,8,0,Detchd,1998,1,576.0,3,3,467,160,78,0,0,12,2009,WD ,11.719939634354555,3909,2928.0,1,2.0
2699,50,RL,82.0,12375,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1.5Fin,5,5,1951,Gable,Stone,41.0,2,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,7,8,3,Detchd,1951,1,288.0,3,3,0,0,0,0,0,6,2006,WD ,11.831379196088763,3957,2228.0,2,2.0
2127,20,RL,60.0,8070,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,5,1995,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,3,5,8,0,None,1994,0,0.0,0,3,0,0,0,0,0,8,2007,WD ,11.724805824005728,4001,1980.0,4,2.0
2607,20,RL,84.0,8658,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,1965,Gable,BrkFace,101.0,3,CBlock,3,3,1,3,1,GasA,5,Y,5,0,3,1,3,6,8,3,Attchd,1965,2,440.0,3,3,0,138,0,0,0,12,2006,WD ,11.982929094215963,3971,2412.0,3,2.0
1754,60,RL,63.0,8063,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,2000,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,3,7,8,3,Attchd,2000,2,463.0,3,3,100,48,0,0,0,11,2007,WD ,12.106252310247962,4007,2614.0,3,2.5
1367,20,RM,49.0,8235,Pave,3,HLS,4,Inside,3,Feedr,RRNn,1Fam,1Story,5,7,1995,Gable,None,0.0,4,CBlock,3,3,1,2,3,GasA,3,Y,5,0,2,1,3,4,8,0,Detchd,1963,2,720.0,3,3,140,50,0,0,0,6,2008,WD ,11.736069016284437,3963,1650.0,1,2.0
580,60,RL,78.0,11700,Pave,4,Lvl,4,Inside,3,RRAn,Norm,1Fam,2Story,6,6,1968,Gable,None,0.0,3,CBlock,3,3,1,3,1,GasA,5,Y,5,0,4,1,3,8,8,0,Attchd,1968,1,441.0,3,3,0,0,0,0,0,5,2009,WD ,11.944707881395766,3977,2283.0,3,1.5
341,60,RL,74.0,12961,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,1994,Gable,None,0.0,4,PConc,4,3,3,6,1,GasA,5,Y,5,0,3,1,4,7,8,2,Attchd,1993,3,616.0,3,3,162,312,0,0,0,3,2010,WD ,12.35017298950393,4003,2949.0,3,3.5
26,20,RL,65.0,8450,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1968,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,5,Y,5,0,3,1,3,6,8,2,Attchd,1968,1,304.0,3,3,0,85,184,0,0,7,2010,WD ,11.863582336583399,3978,2112.0,3,2.0
2667,75,RM,90.0,22950,Pave,2,Lvl,4,Inside,3,Artery,Norm,1Fam,2.5Fin,10,9,1993,Gable,None,0.0,4,BrkTil,3,3,3,1,1,GasA,5,Y,5,572,4,1,5,12,8,3,Detchd,1993,1,840.0,5,3,0,260,0,0,410,6,2006,WD ,13.071070083016778,3898,4715.0,1,2.5
2884,120,RM,41.0,5748,Pave,3,HLS,4,Inside,2,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,Stone,473.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,5,5,8,4,Attchd,2005,3,495.0,3,3,123,53,0,0,153,2,2006,New,12.834681304952548,4011,3351.0,4,4.0
28,20,RL,70.0,10500,Pave,4,Lvl,4,FR2,3,Norm,Norm,1Fam,1Story,4,5,1971,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,3,Y,5,0,3,1,3,5,8,1,None,1971,0,0.0,0,3,0,0,0,0,0,4,2010,ConLI,11.652687407345388,3981,1728.0,3,1.0
531,20,FV,62.0,7500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2005,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,6,8,0,Attchd,2004,2,400.0,3,3,0,113,0,0,0,10,2009,WD ,12.128111104060462,4013,2442.0,4,3.0
2189,40,RL,62.0,10042,Pave,4,Bnk,4,Corner,3,Norm,Norm,1Fam,1.5Fin,6,8,1995,Gable,None,0.0,3,BrkTil,3,3,1,2,5,GasA,3,Y,5,0,2,1,3,4,8,4,Detchd,1920,1,216.0,3,3,0,0,84,0,0,8,2007,WD ,11.594505451962652,3927,1525.0,1,2.0
2508,160,FV,24.0,2544,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,80,2,1,4,4,8,0,Detchd,2005,2,480.0,3,3,0,166,0,0,0,7,2006,WD ,11.900905258737373,4011,1823.0,4,2.5
573,160,FV,35.0,3768,Pave,4,Lvl,4,FR2,3,Norm,Norm,TwnhsE,2Story,7,5,1999,Hip,BrkFace,218.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,Detchd,1999,1,506.0,3,3,0,34,0,0,0,9,2009,WD ,11.957611286231675,4008,2143.0,4,3.5
1363,50,RM,60.0,10320,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,6,1978,Gable,None,0.0,2,BrkTil,3,2,1,1,1,GasA,4,Y,5,0,2,1,3,6,8,0,Detchd,1950,1,400.0,2,3,0,0,117,0,0,4,2008,WD ,11.695247021764184,3923,2188.0,1,2.0
487,80,RL,61.0,9734,Pave,3,Lvl,4,Inside,3,RRAn,Norm,1Fam,SLvl,7,5,2004,Gable,None,0.0,3,PConc,4,3,3,6,3,GasA,5,Y,5,0,3,1,4,7,8,0,BuiltIn,2004,3,400.0,3,3,0,0,0,0,0,5,2009,WD ,12.025749091398891,4013,1758.0,3,2.5
1083,120,RL,43.0,3182,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,BrkFace,14.0,3,PConc,4,4,1,6,1,GasA,5,Y,5,0,2,1,4,7,8,4,Attchd,2005,3,437.0,3,3,156,20,0,0,0,5,2008,WD ,12.160028707028767,4013,2850.0,4,2.0
1620,80,RL,56.0,8872,Pave,3,HLS,4,Inside,3,Norm,Norm,1Fam,SLvl,6,5,1997,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,4,Y,5,0,3,1,3,7,8,3,BuiltIn,1997,3,390.0,3,3,0,0,0,0,0,3,2007,WD ,11.992260421644849,4004,1768.0,3,2.5
1929,20,RL,70.0,12198,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1975,Gable,None,0.0,3,CBlock,3,3,4,3,1,GasA,3,Y,5,0,3,1,3,7,8,3,Attchd,1955,2,310.0,3,3,278,82,0,0,0,6,2007,COD,11.77528972943772,3962,2615.0,3,1.0
1820,20,RL,80.0,8480,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1963,Hip,None,0.0,3,CBlock,3,3,1,6,1,GasA,3,Y,5,0,2,1,3,5,8,0,Detchd,1996,1,624.0,3,3,0,24,0,0,192,7,2007,WD ,11.794337924408413,3970,1940.0,2,2.0
1398,80,RL,70.0,10200,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,8,1970,Hip,None,0.0,4,PConc,4,3,4,5,1,GasA,5,Y,5,0,3,1,4,5,8,0,2Types,1979,1,912.0,3,3,143,0,0,0,0,6,2008,WD ,11.877568578558138,3978,1768.0,2,1.0
2177,90,RL,63.0,9555,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,Duplex,2Story,5,6,1979,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,3,Y,5,0,5,2,3,11,8,0,Attchd,1979,3,579.0,3,3,0,0,0,0,0,2,2007,WD ,11.856515169360305,3986,2233.0,1,2.5
2144,20,RL,60.0,7200,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,8,2006,Gable,None,0.0,4,CBlock,3,3,1,3,1,GasA,4,Y,5,0,3,1,4,5,8,0,Detchd,1975,1,728.0,3,3,352,0,0,0,0,10,2007,WD ,11.669929213779893,3979,1260.0,4,1.0
